TransactionID,AccountID,DeviceID,IPAddress,MerchantID,TransactionDate,Amount,TransactionType,Channel,CustomerAge,CustomerGender,LoginAttempts,AccountBalance,TransactionDuration,IsFraud
TXN001208,ACC1920,DEV836,211.108.75.147,MER48,2024-01-26 03:30:00,42.41,Payment,POS,65.0,Female,5,32365.05,252.0,0
TXN001209,ACC8564,DEV963,65.212.176.108,MER80,2024-01-26 04:00:00,350.59,Withdrawal,Mobile,31.0,Female,5,46344.44,56.0,0
TXN001210,ACC9684,DEV939,129.9.46.122,MER63,2024-01-26 04:30:00,16.53,Payment,ATM,20.0,Male,4,23325.36,23.0,1
TXN001211,ACC9502,DEV246,59.95.189.102,MER85,2024-01-26 05:00:00,608.46,Transfer,ATM,67.0,Female,1,18749.24,96.0,0
TXN001212,ACC9930,DEV674,124.85.145.111,MER44,2024-01-26 05:30:00,295.18,Withdrawal,Mobile,46.0,Male,5,77900.07,143.0,0
TXN001213,ACC4241,DEV905,174.159.26.219,MER20,2024-01-26 06:00:00,174.66,Deposit,ATM,71.0,Female,3,20466.08,224.0,0
TXN001214,ACC1545,DEV422,18.250.166.176,MER70,2024-01-26 06:30:00,418.92,Payment,Mobile,23.0,Female,3,79435.16,103.0,0
TXN001215,ACC5346,DEV542,221.81.171.71,MER53,2024-01-26 07:00:00,192.19,Transfer,Web,66.0,Male,1,43207.1,240.0,0
TXN001216,ACC4810,DEV936,54.222.253.161,MER77,2024-01-26 07:30:00,31.69,Payment,Web,40.0,Female,5,99507.35,211.0,1
TXN001217,ACC8206,DEV112,71.163.145.251,MER34,2024-01-26 08:00:00,87.55,Payment,ATM,45.0,Female,1,20135.47,148.0,0
TXN001218,ACC3032,DEV593,38.186.254.136,MER57,2024-01-26 08:30:00,11.13,Transfer,Web,31.0,Female,1,9751.31,203.0,1
TXN001219,ACC9436,DEV800,251.200.237.199,MER41,2024-01-26 09:00:00,74.06,Withdrawal,Web,31.0,Male,4,8005.59,291.0,0
TXN001220,ACC1271,DEV386,179.34.81.132,MER93,2024-01-26 09:30:00,202.99,Withdrawal,POS,37.0,Female,2,83624.09,268.0,0
TXN001221,ACC4511,DEV819,142.219.157.3,MER13,2024-01-26 10:00:00,73.27,Payment,Mobile,30.0,Female,3,44058.74,221.0,1
TXN001222,ACC2771,DEV213,167.211.191.152,MER47,2024-01-26 10:30:00,60.14,Transfer,Mobile,44.0,Female,2,810.87,,0
TXN001223,ACC5361,DEV579,156.203.193.234,MER72,2024-01-26 11:00:00,135.71,Withdrawal,ATM,52.0,Female,4,87539.75,48.0,0
TXN001224,ACC8069,DEV121,206.149.158.22,MER56,2024-01-26 11:30:00,308.6,Payment,Mobile,62.0,Female,5,87753.64,295.0,1
TXN001225,ACC1920,DEV448,48.147.124.165,MER10,2024-01-26 12:00:00,7.31,Deposit,POS,73.0,Female,1,80738.46,193.0,0
TXN001226,ACC9190,DEV825,55.67.206.87,MER12,2024-01-26 12:30:00,73.03,Transfer,ATM,19.0,Female,1,25207.69,198.0,0
TXN001227,ACC4430,DEV782,217.0.134.184,MER95,2024-01-26 13:00:00,25.84,Deposit,ATM,58.0,Female,3,37588.9,274.0,0
TXN001228,ACC5435,DEV934,95.139.105.132,MER71,2024-01-26 13:30:00,178.29,Deposit,Mobile,62.0,Female,1,74620.16,264.0,0
TXN001229,ACC4760,DEV665,108.177.41.101,MER73,2024-01-26 14:00:00,16.76,Payment,Web,57.0,Male,1,49190.64,243.0,1
TXN001230,ACC3050,DEV909,124.139.102.145,MER26,2024-01-26 14:30:00,163.96,Transfer,Web,65.0,Female,1,15805.74,116.0,0
TXN001231,ACC2165,DEV419,194.73.206.221,MER87,2024-01-26 15:00:00,50.57,Withdrawal,Web,41.0,Female,2,24658.43,73.0,0
TXN001232,ACC9567,DEV225,108.121.16.195,MER71,2024-01-26 15:30:00,33.27,Withdrawal,Web,46.0,Female,2,97272.66,53.0,0
TXN001233,ACC3033,DEV376,71.61.40.222,MER44,2024-01-26 16:00:00,413.16,Payment,POS,20.0,Female,4,15525.81,155.0,0
TXN001234,ACC7467,DEV303,243.251.250.246,MER22,2024-01-26 16:30:00,2.8,Withdrawal,ATM,62.0,Female,1,72745.04,243.0,0
TXN001235,ACC1145,DEV293,231.118.161.197,MER44,2024-01-26 17:00:00,86.38,Withdrawal,Web,21.0,Male,3,48062.82,,0
TXN001236,ACC5388,DEV780,242.229.44.57,MER52,2024-01-26 17:30:00,3.28,Deposit,POS,67.0,Male,1,74985.87,79.0,0
TXN001237,ACC8832,DEV763,179.125.161.43,MER11,2024-01-26 18:00:00,99.13,Deposit,ATM,19.0,Male,5,66280.77,102.0,0
TXN001238,ACC9623,DEV646,15.77.69.177,MER65,2024-01-26 18:30:00,104.29,Transfer,Mobile,37.0,Male,1,44197.14,115.0,0
TXN001239,ACC9896,DEV795,101.241.159.194,MER86,2024-01-26 19:00:00,58.22,Deposit,Mobile,71.0,Female,5,35714.13,289.0,0
TXN001240,ACC9173,DEV385,3.213.85.73,MER60,2024-01-26 19:30:00,21.26,Withdrawal,POS,70.0,Female,5,75558.75,260.0,0
TXN001241,ACC3632,DEV156,51.66.252.75,MER63,2024-01-26 20:00:00,70.83,Transfer,ATM,32.0,Female,1,32652.55,121.0,0
TXN001242,ACC5494,DEV833,93.175.144.6,MER25,2024-01-26 20:30:00,167.33,Transfer,Web,66.0,Male,2,78883.26,180.0,1
TXN001243,ACC9056,DEV402,13.119.65.3,MER27,2024-01-26 21:00:00,228.76,Payment,ATM,49.0,Male,2,68144.39,232.0,0
TXN001244,ACC8511,DEV262,138.230.87.16,MER16,2024-01-26 21:30:00,113.49,Deposit,Web,59.0,Male,3,57978.08,110.0,0
TXN001245,ACC2828,DEV118,52.133.210.68,MER54,2024-01-26 22:00:00,133.68,Transfer,POS,18.0,Male,4,37195.69,243.0,0
TXN001246,ACC5805,DEV469,224.201.136.218,MER45,2024-01-26 22:30:00,33.59,Withdrawal,Web,55.0,Female,1,20905.6,104.0,0
TXN001247,ACC1806,DEV363,205.210.20.23,MER50,2024-01-26 23:00:00,50.81,Transfer,POS,52.0,Female,1,71186.77,180.0,0
TXN001248,ACC8486,DEV893,230.3.151.186,MER51,2024-01-26 23:30:00,26.49,Transfer,ATM,68.0,Male,4,9589.25,253.0,0
TXN001249,ACC9202,DEV212,227.2.67.248,MER16,2024-01-27 00:00:00,43.01,Payment,ATM,24.0,Female,2,97068.95,80.0,0
TXN001250,ACC2868,DEV587,101.167.175.53,MER24,2024-01-27 00:30:00,38.21,Withdrawal,Web,62.0,Male,3,97885.42,7.0,0
TXN001251,ACC8878,DEV426,35.222.55.107,MER69,2024-01-27 01:00:00,109.92,Withdrawal,ATM,30.0,Male,1,13457.15,85.0,0
TXN001252,ACC6690,DEV641,217.39.204.67,MER49,2024-01-27 01:30:00,124.07,Deposit,Web,66.0,Male,4,10841.56,292.0,0
TXN001253,ACC8827,DEV746,46.77.140.154,MER92,2024-01-27 02:00:00,434.92,Withdrawal,ATM,18.0,Male,1,41565.31,12.0,0
TXN001254,ACC6429,DEV678,6.16.163.231,MER46,2024-01-27 02:30:00,32.64,Transfer,Mobile,31.0,Female,1,96386.49,91.0,0
TXN001255,ACC4564,DEV164,241.98.80.232,MER75,2024-01-27 03:00:00,153.95,Withdrawal,Web,46.0,Female,2,40330.93,290.0,1
TXN001256,ACC2389,DEV391,2.248.76.179,MER64,2024-01-27 03:30:00,254.95,Withdrawal,POS,20.0,Male,1,36698.31,78.0,0
TXN001257,ACC8274,DEV124,66.51.91.170,MER86,2024-01-27 04:00:00,123.23,Transfer,Mobile,63.0,Male,1,70506.71,127.0,0
TXN001258,ACC1824,DEV648,251.217.21.110,MER89,2024-01-27 04:30:00,44.16,Payment,POS,41.0,Female,2,18283.76,298.0,0
TXN001259,ACC3265,DEV100,107.182.66.226,MER65,2024-01-27 05:00:00,45.68,Deposit,ATM,18.0,Female,1,36650.69,147.0,0
TXN001260,ACC1936,DEV648,188.185.139.215,MER53,2024-01-27 05:30:00,6.01,Deposit,Mobile,65.0,Male,4,29485.09,162.0,0
TXN001261,ACC7402,DEV240,69.83.102.38,MER66,2024-01-27 06:00:00,54.67,Payment,ATM,27.0,Male,3,60352.69,113.0,1
TXN001262,ACC4845,DEV843,13.40.56.180,MER15,2024-01-27 06:30:00,204.74,Transfer,Web,30.0,Male,1,16693.91,199.0,0
TXN001263,ACC2796,DEV747,237.11.12.119,MER41,2024-01-27 07:00:00,7.3,Deposit,POS,53.0,Male,1,55095.77,40.0,0
TXN001264,ACC9245,DEV287,202.96.56.39,MER83,2024-01-27 07:30:00,37.13,Payment,ATM,26.0,Male,1,85825.89,94.0,0
TXN001265,ACC8214,DEV227,118.79.127.172,MER27,2024-01-27 08:00:00,183.74,Payment,POS,31.0,Female,4,51659.97,205.0,0
TXN001266,ACC1726,DEV300,35.2.119.4,MER77,2024-01-27 08:30:00,228.94,Payment,POS,53.0,Female,2,68507.91,50.0,0
TXN001267,ACC3736,DEV226,218.10.125.70,MER82,2024-01-27 09:00:00,91.13,Deposit,ATM,27.0,Male,2,7987.18,111.0,1
TXN001268,ACC2913,DEV356,117.183.137.105,MER16,2024-01-27 09:30:00,179.64,Deposit,Web,57.0,Male,3,45176.06,174.0,0
TXN001269,ACC8657,DEV775,116.161.66.199,MER17,2024-01-27 10:00:00,73.64,Deposit,POS,40.0,Male,2,9941.87,150.0,0
TXN001270,ACC3466,DEV646,31.74.236.70,MER73,2024-01-27 10:30:00,26.14,Deposit,ATM,52.0,Male,4,60146.44,182.0,0
TXN001271,ACC8312,DEV293,237.65.69.40,MER16,2024-01-27 11:00:00,76.16,Withdrawal,Web,72.0,Female,3,28464.91,65.0,0
TXN001272,ACC9194,DEV802,191.159.19.184,MER50,2024-01-27 11:30:00,130.11,Payment,ATM,24.0,Female,5,29082.95,7.0,0
TXN001273,ACC8906,DEV203,226.177.207.152,MER49,2024-01-27 12:00:00,443.63,Withdrawal,Web,59.0,Male,3,8138.29,86.0,0
TXN001274,ACC5876,DEV634,140.198.38.144,MER12,2024-01-27 12:30:00,10.68,Payment,POS,52.0,Female,2,31368.67,267.0,0
TXN001275,ACC8287,DEV364,45.138.69.124,MER26,2024-01-27 13:00:00,106.21,Deposit,Mobile,19.0,Male,5,50914.38,291.0,0
TXN001276,ACC1892,DEV901,151.90.237.69,MER75,2024-01-27 13:30:00,59.83,Deposit,ATM,32.0,Male,1,58673.68,99.0,0
TXN001277,ACC5675,DEV483,166.129.213.83,MER88,2024-01-27 14:00:00,106.49,Withdrawal,POS,26.0,Female,2,7133.22,68.0,0
TXN001278,ACC2933,DEV359,89.78.251.112,MER61,2024-01-27 14:30:00,3.64,Transfer,ATM,64.0,Male,1,65320.19,250.0,0
TXN001279,ACC2380,DEV513,93.71.164.48,MER31,2024-01-27 15:00:00,56.32,Deposit,ATM,34.0,Female,1,49143.14,,0
TXN001280,ACC2290,DEV457,52.32.21.113,MER13,2024-01-27 15:30:00,257.11,Transfer,Web,56.0,Male,2,53922.35,263.0,0
TXN001281,ACC2640,DEV174,239.132.230.17,MER15,2024-01-27 16:00:00,121.1,Payment,ATM,69.0,Male,1,83363.27,97.0,0
TXN001282,ACC8490,DEV454,166.117.116.36,MER47,2024-01-27 16:30:00,89.83,Withdrawal,Web,35.0,Male,2,34551.53,295.0,1
TXN001283,ACC2218,DEV683,222.242.222.63,MER35,2024-01-27 17:00:00,50.43,Transfer,POS,32.0,Male,1,17818.09,275.0,0
TXN001284,ACC6016,DEV870,138.78.169.122,MER20,2024-01-27 17:30:00,53.08,Transfer,ATM,35.0,Female,2,55405.11,25.0,0
TXN001285,ACC7881,DEV287,176.43.81.86,MER26,2024-01-27 18:00:00,72.46,Deposit,POS,41.0,Male,1,94529.68,66.0,0
TXN001286,ACC1954,DEV784,225.15.53.101,MER97,2024-01-27 18:30:00,270.79,Transfer,Mobile,40.0,Female,1,52028.03,264.0,0
TXN001287,ACC8291,DEV389,163.97.155.1,MER40,2024-01-27 19:00:00,512.66,Transfer,POS,29.0,Female,1,83275.26,241.0,0
TXN001288,ACC1974,DEV144,94.140.168.207,MER86,2024-01-27 19:30:00,86.61,Payment,ATM,40.0,Male,3,75824.69,145.0,0
TXN001289,ACC5133,DEV672,59.68.118.91,MER44,2024-01-27 20:00:00,74.97,Withdrawal,Mobile,38.0,Female,1,52073.91,171.0,0
TXN001290,ACC6370,DEV182,181.230.44.147,MER25,2024-01-27 20:30:00,281.16,Deposit,Web,43.0,Male,1,64931.7,71.0,0
TXN001291,ACC4972,DEV222,24.188.90.93,MER88,2024-01-27 21:00:00,83.51,Deposit,Mobile,25.0,Female,4,40964.68,62.0,0
TXN001292,ACC6295,DEV457,58.236.154.153,MER27,2024-01-27 21:30:00,120.45,Transfer,ATM,47.0,Female,2,53297.55,216.0,0
TXN001293,ACC9228,DEV627,128.6.169.46,MER71,2024-01-27 22:00:00,39.39,Payment,ATM,51.0,Male,2,50974.93,134.0,0
TXN001294,ACC4020,DEV165,53.186.37.196,MER36,2024-01-27 22:30:00,204.1,Transfer,POS,19.0,Male,5,,29.0,0
TXN001295,ACC9987,DEV756,215.219.225.52,MER44,2024-01-27 23:00:00,113.89,Transfer,Web,22.0,Female,4,41293.14,15.0,0
TXN001296,ACC5036,DEV474,143.223.153.47,MER54,2024-01-27 23:30:00,248.35,Deposit,ATM,48.0,Male,4,10426.83,261.0,0
TXN001297,ACC6068,DEV261,95.146.136.63,MER44,2024-01-28 00:00:00,227.62,Transfer,ATM,50.0,Male,5,78976.6,85.0,0
TXN001298,ACC6233,DEV845,93.181.124.249,MER37,2024-01-28 00:30:00,36.31,Transfer,Web,71.0,Female,4,68642.87,290.0,0
TXN001299,ACC1317,DEV479,179.38.3.125,MER18,2024-01-28 01:00:00,188.62,Payment,Web,21.0,Female,1,95037.28,23.0,1
TXN001300,ACC3396,DEV755,3.247.63.28,MER85,2024-01-28 01:30:00,241.46,Deposit,POS,23.0,Male,4,43157.26,114.0,0
TXN001301,ACC3162,DEV457,116.10.96.101,MER24,2024-01-28 02:00:00,63.72,Withdrawal,Mobile,40.0,Female,1,8281.46,38.0,0
TXN001302,ACC3745,DEV287,186.202.154.224,MER30,2024-01-28 02:30:00,28.42,Payment,Web,62.0,Male,5,12601.09,292.0,1
TXN001303,ACC2591,DEV421,21.38.222.101,MER61,2024-01-28 03:00:00,0.4,Payment,ATM,36.0,Male,1,77445.29,259.0,0
TXN001304,ACC7183,DEV549,46.65.90.163,MER44,2024-01-28 03:30:00,89.92,Payment,Web,60.0,Female,5,7241.85,130.0,0
TXN001305,ACC4930,DEV573,203.110.81.122,MER60,2024-01-28 04:00:00,65.18,Deposit,ATM,62.0,Male,2,90828.7,213.0,1
TXN001306,ACC2312,DEV112,193.190.98.34,MER92,2024-01-28 04:30:00,121.42,Transfer,POS,25.0,Female,4,28524.19,138.0,0
TXN001307,ACC5311,DEV283,159.155.102.128,MER64,2024-01-28 05:00:00,31.25,Withdrawal,Mobile,56.0,Male,4,89938.46,90.0,0
TXN001308,ACC8314,DEV210,25.42.229.83,MER96,2024-01-28 05:30:00,294.56,Deposit,POS,30.0,Male,2,77463.93,79.0,0
TXN001309,ACC3383,DEV607,195.190.50.129,MER86,2024-01-28 06:00:00,44.71,Transfer,Web,18.0,Male,5,87184.5,139.0,0
TXN001310,ACC4239,DEV389,210.125.235.252,MER53,2024-01-28 06:30:00,38.51,Payment,ATM,23.0,Female,5,21796.95,177.0,0
TXN001311,ACC3139,DEV394,192.201.68.8,MER74,2024-01-28 07:00:00,98.3,Deposit,Web,24.0,Female,1,59771.5,217.0,0
TXN001312,ACC2704,DEV550,2.161.187.229,MER97,2024-01-28 07:30:00,103.63,Transfer,Web,65.0,Male,2,9812.12,23.0,0
TXN001313,ACC7924,DEV314,189.158.9.113,MER89,2024-01-28 08:00:00,36.33,Withdrawal,Web,44.0,Female,2,20626.94,123.0,0
TXN001314,ACC1362,DEV731,76.163.245.84,MER34,2024-01-28 08:30:00,47.59,Withdrawal,Web,32.0,Female,1,31335.27,289.0,1
TXN001315,ACC3604,DEV993,49.238.69.239,MER96,2024-01-28 09:00:00,27.9,Transfer,Mobile,69.0,Male,4,74210.85,231.0,0
TXN001316,ACC5286,DEV666,177.130.201.132,MER56,2024-01-28 09:30:00,190.12,Deposit,ATM,51.0,Female,2,2959.08,216.0,1
TXN001317,ACC4738,DEV126,238.217.188.212,MER89,2024-01-28 10:00:00,220.51,Payment,Web,74.0,Female,1,90360.17,193.0,0
TXN001318,ACC3469,DEV729,237.89.229.254,MER65,2024-01-28 10:30:00,93.08,Transfer,ATM,40.0,Female,1,7544.95,155.0,0
TXN001319,ACC5795,DEV832,236.25.71.4,MER47,2024-01-28 11:00:00,187.81,Payment,Mobile,65.0,Male,1,37960.77,227.0,0
TXN001320,ACC7150,DEV330,254.14.122.143,MER20,2024-01-28 11:30:00,199.73,Withdrawal,ATM,66.0,Male,1,8568.42,132.0,0
TXN001321,ACC1556,DEV664,1.143.164.2,MER76,2024-01-28 12:00:00,22.32,Transfer,ATM,41.0,Female,5,77012.3,252.0,0
TXN001322,ACC3808,DEV906,180.46.94.12,MER24,2024-01-28 12:30:00,508.0,Withdrawal,Mobile,32.0,Male,4,14560.84,55.0,0
TXN001323,ACC6150,DEV420,120.207.54.234,MER10,2024-01-28 13:00:00,258.08,Payment,Web,52.0,Female,4,88533.31,195.0,0
TXN001324,ACC8561,DEV332,149.65.181.154,MER16,2024-01-28 13:30:00,34.31,Payment,ATM,21.0,Male,2,53257.09,241.0,0
TXN001325,ACC3719,DEV769,166.89.185.61,MER10,2024-01-28 14:00:00,30.9,Transfer,POS,61.0,Female,1,94873.05,26.0,0
TXN001326,ACC7506,DEV536,251.101.173.216,MER58,2024-01-28 14:30:00,20.14,Transfer,ATM,54.0,Male,4,29390.91,114.0,0
TXN001327,ACC4741,DEV880,139.199.7.96,MER82,2024-01-28 15:00:00,22.34,Transfer,Web,34.0,Female,1,45704.46,37.0,1
TXN001328,ACC4998,DEV632,117.198.63.229,MER38,2024-01-28 15:30:00,206.85,Withdrawal,POS,48.0,Male,4,69577.57,131.0,0
TXN001329,ACC3403,DEV502,21.199.114.245,MER35,2024-01-28 16:00:00,95.13,Payment,Web,55.0,Female,1,83275.37,48.0,0
TXN001330,ACC9780,DEV152,191.84.191.247,MER96,2024-01-28 16:30:00,229.13,Payment,ATM,27.0,Male,4,42425.03,11.0,1
TXN001331,ACC1294,DEV886,20.7.57.45,MER54,2024-01-28 17:00:00,205.71,Withdrawal,Mobile,71.0,Male,2,89297.04,132.0,0
TXN001332,ACC6343,DEV412,31.241.248.92,MER80,2024-01-28 17:30:00,139.18,Transfer,Web,67.0,Male,3,12239.73,95.0,0
TXN001333,ACC2136,DEV380,240.8.14.93,MER21,2024-01-28 18:00:00,173.93,Deposit,Web,44.0,Female,2,71014.13,134.0,0
TXN001334,ACC3064,DEV825,154.137.28.245,MER41,2024-01-28 18:30:00,2.78,Transfer,Mobile,59.0,Female,3,,21.0,0
TXN001335,ACC8009,DEV130,80.35.83.108,MER29,2024-01-28 19:00:00,56.05,Deposit,ATM,,Female,1,10582.88,190.0,0
TXN001336,ACC5543,DEV436,118.36.85.70,MER60,2024-01-28 19:30:00,152.34,Deposit,Web,73.0,Male,3,38973.12,114.0,0
TXN001337,ACC2007,DEV282,151.168.231.92,MER90,2024-01-28 20:00:00,1.41,Withdrawal,ATM,23.0,Female,4,88081.45,290.0,0
TXN001338,ACC6445,DEV122,80.101.155.175,MER45,2024-01-28 20:30:00,5.03,Payment,ATM,69.0,Male,2,98063.12,167.0,0
TXN001339,ACC6352,DEV643,166.158.13.116,MER76,2024-01-28 21:00:00,286.47,Payment,ATM,32.0,Male,1,39583.59,79.0,0
TXN001340,ACC2435,DEV545,225.248.72.248,MER10,2024-01-28 21:30:00,172.81,Payment,Mobile,21.0,Male,1,88698.43,203.0,0
TXN001341,ACC1571,DEV173,91.215.204.89,MER36,2024-01-28 22:00:00,46.26,Payment,ATM,74.0,Female,1,51210.61,291.0,1
TXN001342,ACC3382,DEV109,29.178.48.170,MER49,2024-01-28 22:30:00,174.69,Withdrawal,ATM,65.0,Male,3,71843.0,186.0,0
TXN001343,ACC6084,DEV583,220.219.71.214,MER93,2024-01-28 23:00:00,235.86,Deposit,POS,71.0,Female,5,5014.46,101.0,0
TXN001344,ACC1277,DEV555,221.132.41.134,MER23,2024-01-28 23:30:00,54.96,Payment,POS,73.0,Female,5,55952.54,55.0,1
TXN001345,ACC8059,DEV665,42.163.104.26,MER78,2024-01-29 00:00:00,5.51,Deposit,POS,57.0,Male,2,7481.11,38.0,0
TXN001346,ACC2887,DEV663,58.45.65.24,MER96,2024-01-29 00:30:00,404.97,Withdrawal,Web,24.0,Female,2,27227.49,25.0,0
TXN001347,ACC2265,DEV759,73.116.154.128,MER88,2024-01-29 01:00:00,63.51,Transfer,Web,68.0,Male,4,56898.03,188.0,0
TXN001348,ACC8491,DEV259,87.73.169.179,MER15,2024-01-29 01:30:00,16.89,Withdrawal,POS,66.0,Male,3,80812.79,297.0,0
TXN001349,ACC2040,DEV981,153.181.124.66,MER42,2024-01-29 02:00:00,101.55,Payment,Mobile,70.0,Female,5,56308.92,68.0,0
TXN001350,ACC9073,DEV113,6.124.57.69,MER64,2024-01-29 02:30:00,219.46,Transfer,Mobile,62.0,Male,5,93651.06,128.0,0
TXN001351,ACC3752,DEV277,53.65.57.249,MER28,2024-01-29 03:00:00,37.59,Withdrawal,POS,64.0,Male,3,81128.08,105.0,0
TXN001352,ACC9213,DEV511,82.86.1.203,MER86,2024-01-29 03:30:00,47.1,Withdrawal,Web,43.0,Male,2,16045.89,123.0,0
TXN001353,ACC5569,DEV977,150.36.147.102,MER38,2024-01-29 04:00:00,41.7,Deposit,Web,48.0,Female,1,39201.37,82.0,0
TXN001354,ACC7353,DEV152,24.111.211.64,MER70,2024-01-29 04:30:00,718.24,Withdrawal,Mobile,,Female,4,67014.3,185.0,0
TXN001355,ACC3353,DEV507,193.208.250.128,MER79,2024-01-29 05:00:00,32.99,Transfer,ATM,45.0,Female,1,93871.4,203.0,0
TXN001356,ACC8437,DEV946,117.115.236.221,MER88,2024-01-29 05:30:00,128.53,Withdrawal,Mobile,59.0,Male,4,98777.73,194.0,0
TXN001357,ACC5799,DEV121,105.238.2.45,MER89,2024-01-29 06:00:00,389.07,Payment,ATM,30.0,Male,2,76437.05,107.0,0
TXN001358,ACC1686,DEV129,55.74.215.213,MER33,2024-01-29 06:30:00,23.83,Deposit,Web,35.0,Female,1,57590.05,279.0,0
TXN001359,ACC9476,DEV802,192.235.44.153,MER32,2024-01-29 07:00:00,530.32,Transfer,Web,47.0,Female,2,75782.66,134.0,0
TXN001360,ACC5811,DEV359,77.192.23.254,MER19,2024-01-29 07:30:00,441.98,Transfer,POS,72.0,Female,2,27687.02,245.0,0
TXN001361,ACC9954,DEV304,202.34.23.27,MER63,2024-01-29 08:00:00,323.87,Withdrawal,Web,28.0,Female,1,28718.5,138.0,0
TXN001362,ACC6346,DEV158,228.207.231.15,MER50,2024-01-29 08:30:00,36.23,Payment,ATM,30.0,Female,1,65607.76,161.0,1
TXN001363,ACC6043,DEV570,59.208.242.181,MER58,2024-01-29 09:00:00,150.79,Deposit,Mobile,68.0,Male,4,87247.64,162.0,0
TXN001364,ACC3428,DEV875,207.143.14.248,MER26,2024-01-29 09:30:00,214.63,Transfer,POS,41.0,Female,2,96996.04,194.0,0
TXN001365,ACC6126,DEV565,226.10.192.78,MER65,2024-01-29 10:00:00,640.6,Deposit,ATM,74.0,Male,1,34462.79,104.0,0
TXN001366,ACC9220,DEV111,218.114.67.42,MER54,2024-01-29 10:30:00,29.85,Withdrawal,Mobile,46.0,Male,1,,56.0,0
TXN001367,ACC8813,DEV730,69.226.140.137,MER39,2024-01-29 11:00:00,217.88,Payment,Mobile,73.0,Male,1,85227.32,53.0,0
TXN001368,ACC4356,DEV389,75.209.225.102,MER53,2024-01-29 11:30:00,62.06,Withdrawal,Mobile,71.0,Male,1,62505.74,104.0,1
TXN001369,ACC9707,DEV949,41.233.177.214,MER83,2024-01-29 12:00:00,28.97,Deposit,Web,22.0,Female,2,35085.39,255.0,0
TXN001370,ACC8266,DEV859,199.58.38.2,MER64,2024-01-29 12:30:00,82.07,Withdrawal,Mobile,52.0,Male,2,62099.31,58.0,0
TXN001371,ACC7540,DEV453,204.6.48.25,MER28,2024-01-29 13:00:00,236.86,Deposit,Web,36.0,Female,1,58652.67,141.0,0
TXN001372,ACC1038,DEV738,161.100.175.78,MER38,2024-01-29 13:30:00,93.78,Transfer,Mobile,72.0,Male,5,60849.29,166.0,0
TXN001373,ACC4342,DEV174,2.232.126.198,MER11,2024-01-29 14:00:00,115.67,Transfer,Mobile,30.0,Female,2,62116.39,296.0,0
TXN001374,ACC3844,DEV972,160.131.19.241,MER45,2024-01-29 14:30:00,799.61,Withdrawal,Web,22.0,Female,1,84782.29,85.0,0
TXN001375,ACC2098,DEV815,117.163.31.27,MER28,2024-01-29 15:00:00,76.4,Transfer,Web,61.0,Male,1,17423.11,224.0,0
TXN001376,ACC8027,DEV660,77.0.187.55,MER16,2024-01-29 15:30:00,143.33,Deposit,ATM,31.0,Female,2,37045.75,89.0,0
TXN001377,ACC2823,DEV690,35.111.29.53,MER35,2024-01-29 16:00:00,68.18,Transfer,Mobile,55.0,Male,1,58807.17,87.0,0
TXN001378,ACC4155,DEV540,36.248.182.216,MER88,2024-01-29 16:30:00,74.83,Payment,Web,39.0,Female,2,28691.11,71.0,0
TXN001379,ACC4093,DEV340,80.57.82.64,MER47,2024-01-29 17:00:00,178.43,Payment,ATM,26.0,Male,3,97826.24,238.0,0
TXN001380,ACC6658,DEV960,69.127.50.21,MER12,2024-01-29 17:30:00,416.82,Withdrawal,ATM,66.0,Male,5,26683.45,202.0,0
TXN001381,ACC4778,DEV253,216.106.108.115,MER89,2024-01-29 18:00:00,117.25,Withdrawal,Web,57.0,Female,5,47228.07,263.0,0
TXN001382,ACC3896,DEV885,101.180.99.163,MER75,2024-01-29 18:30:00,219.41,Withdrawal,Mobile,43.0,Female,5,87797.82,181.0,0
TXN001383,ACC1988,DEV195,68.35.179.180,MER80,2024-01-29 19:00:00,14.02,Withdrawal,ATM,62.0,Male,1,8466.33,284.0,0
TXN001384,ACC5116,DEV825,210.177.207.168,MER52,2024-01-29 19:30:00,35.58,Deposit,Mobile,22.0,Male,4,82158.46,133.0,0
TXN001385,ACC7446,DEV393,146.21.65.20,MER71,2024-01-29 20:00:00,104.61,Deposit,Mobile,46.0,Female,4,57315.33,184.0,0
TXN001386,ACC5179,DEV308,100.127.43.102,MER80,2024-01-29 20:30:00,3.03,Payment,ATM,71.0,Male,2,3664.3,296.0,1
TXN001387,ACC2682,DEV442,47.38.28.53,MER33,2024-01-29 21:00:00,43.72,Deposit,Web,39.0,Male,1,90339.83,211.0,0
TXN001388,ACC6626,DEV187,90.84.16.79,MER48,2024-01-29 21:30:00,109.29,Transfer,Mobile,66.0,Male,1,4400.09,298.0,0
TXN001389,ACC8424,DEV917,188.158.242.72,MER77,2024-01-29 22:00:00,2.26,Payment,POS,20.0,Female,2,51764.17,179.0,0
TXN001390,ACC1933,DEV875,223.205.48.100,MER53,2024-01-29 22:30:00,46.09,Withdrawal,Web,45.0,Male,2,5378.61,33.0,0
TXN001391,ACC4598,DEV489,2.243.175.237,MER14,2024-01-29 23:00:00,108.24,Withdrawal,ATM,55.0,Male,2,7584.41,183.0,0
TXN001392,ACC2980,DEV424,142.58.96.98,MER64,2024-01-29 23:30:00,127.7,Deposit,POS,31.0,Female,3,88776.83,45.0,0
